pathway_name,gene_symbol
BIOCARTA_TERT_PATHWAY,"['HDAC1', 'MYC', 'MAX', 'MZF1', 'TP53', 'SP3', 'WT1', 'SP1']"
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,"['LHB', 'CGA', 'CYP11B2', 'HSD3B1', 'HSD3B2', 'CYP21A2']"
BIOCARTA_EDG1_PATHWAY,['CALM1']
REACTOME_TRANSLATION,['CALM1']
BIOCARTA_RACC_PATHWAY,"['GUCY1A1', 'GUCY1A2', 'GUCY1B1', 'GNAS', 'TRPC3', 'KCNQ2', 'ADCY1', 'TRPC4', 'KCNQ3', 'GUCY1B2', 'KCNQ5', 'KCNQ4', 'TRPV4', 'NOS3', 'TRPC5']"
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,['CALM1']
REACTOME_TRIGLYCERIDE_METABOLISM,['CALM1']
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,['CALM1']
BIOCARTA_TID_PATHWAY,['CALM1']
REACTOME_ACYL_CHAIN_REMODELING_OF_CL,['CALM1']
REACTOME_POTASSIUM_CHANNELS,['CALM1']
BIOCARTA_ERYTH_PATHWAY,"['IL3', 'IL9', 'KITLG', 'CSF2', 'IL1A', 'CSF3', 'EPO', 'TGFB2', 'IGF1', 'IL11', 'FLT3', 'CCL3', 'TGFB3', 'TGFB1', 'IL6']"
PID_LIS1_PATHWAY,"['IQGAP1', 'CDC42', 'CSNK2A1', 'VLDLR', 'LRPAP1', 'NUDC', 'PAFAH1B2', 'CDK5', 'CDK5R2', 'ABL1', 'RAC1', 'YWHAE', 'CDK5R1', 'PLA2G7', 'CLIP1', 'LRP8', 'DAB1', 'DCX', 'MAP1B', 'PPP2R5D', 'NDEL1', 'RELN', 'PAFAH1B3', 'DYNC1H1', 'KATNA1', 'DYNLT1', 'PAFAH1B1', 'RHOA']"
REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION,['CALM1']
KEGG_AXON_GUIDANCE,['CALM1']
BIOCARTA_CASPASE_PATHWAY,['CALM1']
REACTOME_NUCLEAR_ENVELOPE_REASSEMBLY,['CALM1']
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,['CALM1']
SA_G2_AND_M_PHASES,['CALM1']
REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS,['CALM1']
KEGG_NOTCH_SIGNALING_PATHWAY,['CALM1']
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM,"['NOTCH3', 'POFUT1', 'NOTCH2', 'NOTCH1', 'POGLUT1', 'NOTCH4']"
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,['CALM1']
REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,['CALM1']
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,['CALM1']
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,['CALM1']
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,['CALM1']
REACTOME_NEUREXINS_AND_NEUROLIGINS,['CALM1']
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,['CALM1']
REACTOME_SURFACTANT_METABOLISM,['CALM1']
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,['CALM1']
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,['CALM1']
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,['CALM1']
REACTOME_MTORC1_MEDIATED_SIGNALLING,['CALM1']
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,['CALM1']
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,['CALM1']
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,"['GNA15', 'ACSL4', 'GNA11', 'ACSL3', 'FFAR1', 'CD36', 'PLCB2', 'PLCB3', 'GNA14', 'GNAQ', 'PLCB1']"
KEGG_CHRONIC_MYELOID_LEUKEMIA,['CALM1']
BIOCARTA_UCALPAIN_PATHWAY,"['ACTA1', 'ITGB3', 'RHOA', 'SPTAN1', 'RAC1', 'TLN1', 'EZR', 'ACTN2', 'CAPN1', 'ACTN1', 'CAPNS1', 'ITGB1', 'ACTN3', 'CAPNS2']"
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,['CALM1']
BIOCARTA_CK1_PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,['CALM1']
PID_LYSOPHOSPHOLIPID_PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,['CALM1']
BIOCARTA_PARKIN_PATHWAY,"['SNCA', 'SUMO1', 'SNCAIP', 'UBE2F', 'UBE2G2', 'SEPT5', 'GPR37', 'UBE2G1']"
SA_PTEN_PATHWAY,['CALM1']
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,['CALM1']
REACTOME_HS_GAG_BIOSYNTHESIS,['CALM1']
BIOCARTA_AMI_PATHWAY,['CALM1']
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,"['FGFR2', 'FGF10', 'FGF22', 'FGF4', 'FGF20', 'FGF9', 'FGF8', 'FGF6', 'FGF1', 'FGF23', 'FGFBP1', 'FGFBP2', 'FGF5', 'FGF2', 'FGF7', 'FGF18', 'FGF17', 'FGFBP3', 'FGF3', 'FGF16']"
BIOCARTA_LDL_PATHWAY,"['CSF1', 'LPL', 'LDLR', 'ACAT1', 'CCL2', 'IL6']"
PID_KIT_PATHWAY,['CALM1']
REACTOME_BICARBONATE_TRANSPORTERS,['CALM1']
PID_EPO_PATHWAY,['CALM1']
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,['CALM1']
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,['CALM1']
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,['CALM1']
REACTOME_SIGNALING_BY_RETINOIC_ACID,['CALM1']
BIOCARTA_PLC_PATHWAY,['CALM1']
KEGG_ONE_CARBON_POOL_BY_FOLATE,['CALM1']
REACTOME_BINDING_OF_TCF_LEF:CTNNB1_TO_TARGET_GENE_PROMOTERS,"['RUNX3', 'TCF7', 'MYC', 'LEF1', 'TCF7L2', 'TCF7L1', 'CTNNB1', 'AXIN2']"
REACTOME_RESPONSE_TO_METAL_IONS,['CALM1']
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,['CALM1']
BIOCARTA_GHRELIN_PATHWAY,"['IGFALS', 'SST', 'GHRH', 'IGF1', 'RAPGEF5', 'IGFBP6', 'IGFBP2', 'IGFBP3', 'IGFBP4', 'GHRL', 'IGFBP5', 'IGFBP1', 'GH1']"
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,['CALM1']
REACTOME_MITOTIC_G1_G1_S_PHASES,['CALM1']
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,['CALM1']
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,['CALM1']
KEGG_GLYCEROLIPID_METABOLISM,['CALM1']
KEGG_GRAFT_VERSUS_HOST_DISEASE,"['HLA-DRB4', 'KIR2DL1', 'HLA-DRB5', 'HLA-DOA', 'HLA-DOB', 'HLA-DRB3', 'CD80', 'CD86', 'KLRD1', 'KLRC1', 'CD28', 'TNF', 'KIR2DL2', 'KIR2DL3', 'IFNG', 'HLA-C', 'HLA-B', 'HLA-DMB', 'IL1B', 'HLA-DMA', 'HLA-F', 'HLA-E', 'HLA-A', 'IL2', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DQA1', 'HLA-G', 'KIR3DL1', 'HLA-DQA2', 'KIR3DL2', 'HLA-DQB1', 'IL1A', 'PRF1', 'FAS', 'FASLG', 'GZMB', 'KIR2DL5A', 'IL6', 'HLA-DRB1', 'HLA-DRA']"
REACTOME_CELLULAR_HEXOSE_TRANSPORT,"['SLC2A3', 'SLC5A1', 'SLC5A4', 'FGF21', 'SLC2A9', 'SLC2A1', 'SLC5A9', 'SLC2A11', 'SLC2A8', 'SLC5A2', 'SLC2A12', 'SLC5A10', 'SLC45A3', 'SLC2A6', 'SLC2A2', 'SLC50A1', 'MFSD4B', 'SLC2A14', 'SLC2A4', 'SLC2A7', 'SLC2A10']"
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,"['CYBA', 'ITGB5', 'NCF4', 'NCF2', 'CD36', 'ITGAV', 'NCF1', 'CYBB']"
PID_LKB1_PATHWAY,['CALM1']
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,['CALM1']
BIOCARTA_CTLA4_PATHWAY,['CALM1']
REACTOME_IRS_MEDIATED_SIGNALLING,['CALM1']
PID_NOTCH_PATHWAY,['CALM1']
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,['CALM1']
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,['CALM1']
PID_DELTA_NP63_PATHWAY,['CALM1']
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,"['CBFB', 'ESR1', 'AXIN1', 'GPAM', 'RUNX1', 'KCTD6']"
BIOCARTA_PS1_PATHWAY,['CALM1']
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,['CALM1']
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,"['FGFR3', 'FGF4', 'FGF20', 'FGF9', 'FGF8', 'FGF1', 'GALNT3', 'FGF23', 'FGF5', 'FGF2', 'FGF18', 'FGF17', 'FGF16']"
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,['CALM1']
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,['CALM1']
BIOCARTA_PELP1_PATHWAY,"['MAPK3', 'ESR1', 'MAPK1', 'CREBBP', 'EP300', 'PELP1']"
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX,['CALM1']
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,['CALM1']
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,['CALM1']
REACTOME_HDL_CLEARANCE,['CALM1']
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,['CALM1']
PID_VEGF_VEGFR_PATHWAY,['CALM1']
BIOCARTA_NFAT_PATHWAY,['CALM1']
REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER,['CALM1']
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,['CALM1']
REACTOME_CHROMOSOME_MAINTENANCE,['CALM1']
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS,['CALM1']
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,['CALM1']
REACTOME_GLYCOGEN_SYNTHESIS,['CALM1']
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,['CALM1']
BIOCARTA_AMAN_PATHWAY,['CALM1']
BIOCARTA_ECM_PATHWAY,['CALM1']
REACTOME_FRUCTOSE_CATABOLISM,"['ALDOB', 'KHK', 'TKFC', 'ALDH1A1', 'GLYCTK']"
BIOCARTA_ION_PATHWAY,"['P2RY2', 'PLCG1', 'PRKCB', 'PTK2B', 'PRKCA']"
BIOCARTA_ACETAMINOPHEN_PATHWAY,"['CYP1A2', 'CYP2E1', 'PTGS2', 'PTGS1', 'NR1I3']"
REACTOME_MRNA_CAPPING,['CALM1']
BIOCARTA_ASBCELL_PATHWAY,"['CD80', 'FASLG', 'IL4', 'IL2', 'IL10', 'FAS', 'CD28', 'CD40', 'HLA-DRA', 'HLA-DRB5', 'CD40LG', 'CD4', 'HLA-DRB1', 'HLA-DRB4', 'HLA-DRB3']"
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,['CALM1']
REACTOME_CHYLOMICRON_CLEARANCE,['CALM1']
BIOCARTA_TERC_PATHWAY,['CALM1']
REACTOME_NEUROTRANSMITTER_CLEARANCE,['CALM1']
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,"['CYP46A1', 'SLC27A5', 'HSD3B7', 'AKR1D1', 'PTGIS', 'CYP27A1', 'SLC27A2', 'CYP39A1', 'AKR1C2', 'CYP8B1', 'AKR1C1', 'AKR1C3', 'AKR1C4', 'AMACR']"
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,['CALM1']
REACTOME_SUMOYLATION,['CALM1']
KEGG_RIBOFLAVIN_METABOLISM,"['ACP4', 'ENPP3', 'ENPP1', 'ACP6', 'RFK', 'ACPP', 'FLAD1', 'TYR', 'MTMR7', 'MTMR6', 'PHPT1', 'MTMR1', 'ACP1', 'ACP2', 'ACP5', 'MTMR2']"
BIOCARTA_CREM_PATHWAY,"['FSHR', 'FSHB', 'ADCY1', 'CREM', 'XPO1', 'FHL5']"
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,['CALM1']
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,"['NGFR', 'PRDM4', 'HDAC1', 'NGF', 'HDAC3', 'HDAC2']"
BIOCARTA_MTOR_PATHWAY,['CALM1']
BIOCARTA_MELANOCYTE_PATHWAY,"['KITLG', 'RPS6KA1', 'BCL2', 'MITF', 'KIT', 'CREB1', 'EP300']"
REACTOME_M_PHASE,['CALM1']
BIOCARTA_CELLCYCLE_PATHWAY,['CALM1']
KEGG_ARACHIDONIC_ACID_METABOLISM,['CALM1']
BIOCARTA_IL3_PATHWAY,['CALM1']
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,['CALM1']
KEGG_STARCH_AND_SUCROSE_METABOLISM,['CALM1']
REACTOME_ONCOGENIC_MAPK_SIGNALING,['CALM1']
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,"['COL1A1', 'VWF', 'RAF1', 'PIK3R1', 'COL1A2', 'YWHAZ', 'GP9', 'GP5', 'GP1BA', 'FLNA', 'SRC', 'GP1BB']"
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,['CALM1']
PID_FAK_PATHWAY,['CALM1']
REACTOME_SIGNALING_BY_EGFR,['CALM1']
REACTOME_CELL_CYCLE_MITOTIC,['CALM1']
PID_MYC_ACTIV_PATHWAY,['CALM1']
BIOCARTA_SM_PATHWAY,"['SNRPC', 'SNRPB', 'SNRPF', 'SNRPB2', 'SNRPE', 'SNRPD3', 'U2AF1', 'SNRPD1', 'SNRPG', 'SNRPA', 'SNRNP70', 'SNRPD2', 'SNRPA1', 'SRSF2']"
BIOCARTA_CYTOKINE_PATHWAY,['CALM1']
REACTOME_O_LINKED_GLYCOSYLATION,['CALM1']
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,['CALM1']
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,['CALM1']
BIOCARTA_CDK5_PATHWAY,['CALM1']
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,['CALM1']
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,['CALM1']
PID_INTEGRIN_CS_PATHWAY,['CALM1']
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,['CALM1']
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,['CALM1']
PID_IL1_PATHWAY,['CALM1']
BIOCARTA_DC_PATHWAY,"['IL3', 'IL13', 'IFNG', 'ANPEP', 'CSF2', 'IL5', 'CD7', 'IFNA1', 'CD5', 'IL4', 'CD33', 'IFNB1', 'IL10', 'ITGAX', 'CD40', 'CD2', 'TLR7']"
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,"['FYN', 'DOCK3', 'RAC1', 'NTRK2', 'BDNF', 'SRC', 'GRIN2B']"
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,['CALM1']
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,['CALM1']
REACTOME_CELL_CELL_COMMUNICATION,['CALM1']
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,['CALM1']
PID_S1P_S1P2_PATHWAY,"['GNA13', 'FOS', 'GNAQ', 'GNAI2', 'PAK1', 'S1PR2', 'RAC1', 'CDH5', 'GNAI3', 'MAPK1', 'MAPK3', 'GNAZ', 'RHOA', 'JUN', 'GNA14', 'GNA11', 'GNAI1', 'MAPK8', 'MAPK14', 'IRS1', 'GNA15', 'GNA12', 'GNAO1', 'ELK1']"
REACTOME_RECYCLING_OF_EIF2:GDP,"['EIF2B3', 'EIF2B1', 'EIF2B4', 'EIF2B2', 'EIF2S2', 'EIF2S3', 'EIF2S1', 'EIF2B5']"
REACTOME_APOPTOTIC_EXECUTION_PHASE,['CALM1']
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,['CALM1']
PID_HDAC_CLASSI_PATHWAY,['CALM1']
REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING,"['DKK4', 'DKK1', 'KREMEN2', 'DKK2', 'LRP5', 'KREMEN1']"
REACTOME_OLFACTORY_SIGNALING_PATHWAY,['CALM1']
PID_TCPTP_PATHWAY,['CALM1']
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,['CALM1']
BIOCARTA_ERK_PATHWAY,['CALM1']
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,['CALM1']
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,['CALM1']
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,['CALM1']
REACTOME_GENE_EXPRESSION_TRANSCRIPTION,['CALM1']
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,['CALM1']
BIOCARTA_TNFR1_PATHWAY,['CALM1']
PID_CDC42_REG_PATHWAY,['CALM1']
BIOCARTA_ERAD_PATHWAY,['CALM1']
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,['CALM1']
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,"['ORC1', 'ORC6', 'ORC2', 'ORC4', 'ORC3', 'ORC5']"
PID_BARD1_PATHWAY,['CALM1']
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,['CALM1']
PID_ATM_PATHWAY,['CALM1']
REACTOME_HEME_BIOSYNTHESIS,['CALM1']
PID_HNF3A_PATHWAY,['CALM1']
SA_CASPASE_CASCADE,['CALM1']
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,"['KRAS', 'RASGRP3', 'RASGRP1', 'HRAS', 'NRAS']"
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,['CALM1']
BIOCARTA_GABA_PATHWAY,['CALM1']
BIOCARTA_P53HYPOXIA_PATHWAY,['CALM1']
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,['CALM1']
REACTOME_INTERLEUKIN_10_SIGNALING,['CALM1']
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,['CALM1']
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,['CALM1']
BIOCARTA_PITX2_PATHWAY,['CALM1']
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,"['TFB1M', 'NSUN4', 'MTERF4', 'MRM2', 'MRM3', 'MT-RNR2', 'MT-RNR1', 'MRM1']"
REACTOME_CENTROSOME_MATURATION,['CALM1']
REACTOME_HYDROLYSIS_OF_LPC,['CALM1']
REACTOME_CREATINE_METABOLISM,"['SLC6A7', 'CKM', 'SLC6A12', 'GAMT', 'SLC6A8', 'CKMT2', 'SLC6A11', 'CKB', 'GATM', 'CKMT1A', 'CKMT1B']"
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,['CALM1']
REACTOME_PD_1_SIGNALING,"['CD4', 'CSK', 'PTPN6', 'CD274', 'CD3G', 'CD3D', 'PTPN11', 'LCK', 'PDCD1', 'HLA-DRB3', 'HLA-DRB1', 'HLA-DQA1', 'PDCD1LG2', 'HLA-DRB5', 'CD247', 'CD3E', 'HLA-DRA', 'TRAV8-4', 'TRAV19', 'TRAV29DV5', 'HLA-DPB1', 'HLA-DRB4', 'HLA-DPA1', 'HLA-DQB2', 'HLA-DQA2', 'TRBV12-3', 'TRBV7-9']"
REACTOME_FATTY_ACID_METABOLISM,['CALM1']
REACTOME_INTERLEUKIN_23_SIGNALING,['CALM1']
REACTOME_RAS_ACTIVATION_UPON_CA2PLUS_INFLUX_THROUGH_NMDA_RECEPTOR,['CALM1']
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,['CALM1']
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,['CALM1']
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,['CALM1']
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,['CALM1']
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,['CALM1']
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,['CALM1']
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,['CALM1']
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,"['C8B', 'C6', 'C5', 'C7', 'C9', 'CLU', 'C8A', 'C8G']"
REACTOME_SIGNALING_BY_RHO_GTPASES,['CALM1']
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,"['CD4', 'ZAP70', 'PTPN22', 'CD3G', 'CD3D', 'LCK', 'HLA-DRB3', 'HLA-DRB1', 'HLA-DQA1', 'HLA-DRB5', 'CD247', 'CD3E', 'HLA-DRA', 'TRAV8-4', 'TRAV19', 'TRAV29DV5', 'HLA-DPB1', 'HLA-DRB4', 'HLA-DPA1', 'HLA-DQB2', 'HLA-DQA2', 'TRBV12-3', 'TRBV7-9']"
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,['CALM1']
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX,['CALM1']
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,"['HBEGF', 'SOS1', 'EREG', 'KRAS', 'NRG1', 'NRG2', 'SHC1', 'NRG4', 'HRAS', 'BTC', 'GRB2', 'ERBB4', 'NRG3', 'NRAS']"
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,['CALM1']
PID_EPHA2_FWD_PATHWAY,['CALM1']
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,['CALM1']
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,['CALM1']
REACTOME_CHOLINE_CATABOLISM,['CALM1']
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,['CALM1']
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,['CALM1']
KEGG_ENDOCYTOSIS,['CALM1']
REACTOME_HATS_ACETYLATE_HISTONES,['CALM1']
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,"['TFAP2B', 'TFAP2C', 'ESR1', 'YY1', 'CGB3', 'VEGFA', 'CGA', 'TFAP2A', 'ERBB2', 'EGFR', 'ATAD2', 'KIT', 'TGFA', 'CGB5', 'CGB8']"
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,['CALM1']
KEGG_SPLICEOSOME,['CALM1']
REACTOME_REGULATION_OF_IFNG_SIGNALING,['CALM1']
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,['CALM1']
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,['CALM1']
KEGG_PENTOSE_PHOSPHATE_PATHWAY,['CALM1']
KEGG_VEGF_SIGNALING_PATHWAY,['CALM1']
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,"['NGF', 'RIT1', 'RIT2', 'BRAF', 'NTRK1']"
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,"['CREBBP', 'SIKE1', 'MAVS', 'EP300', 'DDX58', 'IFIH1', 'TRIM25', 'IRF3', 'TRAF3', 'IFNB1', 'RNF135', 'TBK1', 'IRF7', 'IKBKE']"
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,"['ACTN1', 'LIMS2', 'FERMT2', 'ACTB', 'PXN', 'TESK1', 'VASP', 'FLNC', 'ARHGEF6', 'RSU1', 'ITGB1', 'FBLIM1', 'ILK', 'LIMS1', 'ACTG1', 'PARVB', 'FLNA', 'PARVA']"
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,['CALM1']
KEGG_N_GLYCAN_BIOSYNTHESIS,['CALM1']
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,['CALM1']
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE,"['CYP1B1', 'CYP2C9', 'CYP2C8', 'CYP1A1', 'CYP1A2', 'CYP2U1', 'CYP2C19', 'CYP4F2', 'CYP4A11']"
REACTOME_PHOSPHORYLATION_OF_EMI1,['CALM1']
REACTOME_DNA_REPLICATION,['CALM1']
REACTOME_FERTILIZATION,['CALM1']
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,['CALM1']
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3PLUS_PROGENITOR_CELLS,['CALM1']
REACTOME_INTERLEUKIN_21_SIGNALING,"['IL21R', 'JAK3', 'STAT1', 'STAT5A', 'STAT4', 'IL21', 'IL2RG', 'JAK1', 'STAT3', 'STAT5B']"
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,['CALM1']
PID_NFKAPPAB_CANONICAL_PATHWAY,['CALM1']
BIOCARTA_IRES_PATHWAY,"['EIF4A1', 'EIF4G2', 'EIF4E', 'EIF4G1', 'EIF4G3', 'EIF4A2', 'EIF3A']"
REACTOME_LINOLEIC_ACID_LA_METABOLISM,"['ELOVL5', 'ELOVL1', 'ABCD1', 'ELOVL3', 'FADS2', 'FADS1', 'ACSL1', 'ELOVL2']"
PID_AURORA_A_PATHWAY,['CALM1']
