"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"877","chr1",46769030,46769564,535,"*",11,1.99435088464419e-06,0.0584202750454284,0.138513207752169,0.0770430831236798,0.007702208636928,0.00307120245038688,"snoU13, Y_RNA, SCARNA16, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, SNORA63, SNORD46, UQCRH, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, LRRC41, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60, SNORD116"
"878","chr11",86383182,86384670,1489,"*",20,1.08239676018154e-08,0.094359279082223,0.127467018900257,0.0779300583510857,-0.0339478457722742,-0.00743488428123665,"ME3"
"879","chr11",82782794,82783103,310,"*",9,7.07366841751198e-06,0.150685106393531,0.134270615819929,0.0781811567712473,0.00925137043822132,0.00351718784589274,"RAB30"
"880","chr5",112073348,112074043,696,"*",15,4.66858594409291e-07,0.0854703832025849,0.17403373836481,0.0782783100647843,0.014921242289885,0.0042526745019973,"APC, snoZ6, SNORA27, SNORA68, SNORA57, 7SK, SNORD45, SNORD95"
"881","chr19",13946770,13947473,704,"*",8,2.87332530860037e-06,0.130473984323636,0.115719323311592,0.0795500893475542,-0.0223064535045877,-0.00908222484487936,"MIR24-2, MIR27A, MIR23A"
"882","chr1",228395450,228396098,649,"*",7,1.60902359351346e-05,0.0593411698481186,0.136294853630131,0.0819128463124947,-0.0181392870730963,-0.0127305888587398,"snoU13, Y_RNA, SNORD112, SNORA51, SNORA25, OBSCN, U8, C1orf145"
"883","chr16",85981720,85981947,228,"*",3,1.70160342804921e-05,0.184429865409759,0.0493114522178822,0.082933289617389,-0.0247038813169975,-0.012816471417873,NA
"884","chr12",94070475,94070836,362,"*",3,1.04839990893649e-05,0.0528689322543396,0.11510581698005,0.0845525855335809,-0.0268724479974058,-0.0207169933413415,"SNORA9, snoMe28S-Am2634"
"885","chr11",14521079,14521548,470,"*",9,6.10035122717507e-06,0.0529529346777303,0.165321692880378,0.0848916478481972,0.0213861762406573,0.00440091163820519,"LSP1, COPB1, PSMA1"
"886","chr19",2151584,2151887,304,"*",8,2.93651971158256e-05,0.0778876106936623,0.129481595742791,0.0853110054458311,0.00845011074609231,0.00308480975245452,"AP3D1"
"887","chr3",157217331,157217842,512,"*",8,1.98729834667123e-05,0.334140027414612,0.0653176119395714,0.0863871713112569,-0.019487554388449,0.00215134426363789,"SNORA81, SNORD66, SNORD2, VEPH1, SNORA18, U4"
"888","chr15",74286704,74287179,476,"*",7,1.72761367782787e-06,0.193252760253407,0.0727952031516901,0.0878448231710323,0.00772234328525048,0.00409110742496578,"PML, STOML1"
"889","chr11",107435993,107436729,737,"*",11,2.27780756697049e-06,0.0379162818318491,0.177023528773397,0.0892663483456725,0.00715554833412901,0.00388131306589256,"ALKBH8"
"890","chr3",46506104,46506864,761,"*",10,3.83078150058739e-06,0.125120010898384,0.0819300731263751,0.0896050623805685,-0.0181576197823668,-0.00985585437044685,"U7, SNORD77, SNORA33, SNORA81, SNORD5, LTF, SNORD38, SNORD63, Metazoa_SRP, SNORA18"
"891","chr1",205091089,205091505,417,"*",10,7.00409590965801e-06,0.0649952497779274,0.147396463839963,0.0899168051662524,0.00585257167941364,0.0030949789290675,"snoU13, Y_RNA, SNORD112, U3, SNORA51, SNORA25, SNORA70, SNORA26, SNORA72, U8, RBBP5, SNORD60, SNORD116"
"892","chr19",46142212,46142930,719,"*",12,3.74898665963219e-06,0.0299700064842288,0.146255455941673,0.0906049102045342,0.0156962899797513,0.00505192077478573,"EML2, MIR330"
"893","chr12",74931289,74932007,719,"*",10,7.60000384607329e-06,0.141271865161221,0.089186874979403,0.0921401743036582,0.00790632740820317,0.00371389689101807,"ATXN7L3B, SNORA9, RP11-56G10.2, snoMe28S-Am2634"
"894","chr6",31549563,31550241,679,"*",7,1.95907672071263e-06,0.0502905946433163,0.151504736749171,0.0930687498923961,0.011573933740424,0.00715824002561892,"LTB, SNORA20"
"895","chr5",159436335,159436459,125,"*",2,2.49730504492109e-05,0.0643580392685293,0.123875653549508,0.0931495155488882,0.00375395160829979,0.00351658735525484,"TTC1, SNORA57, SNORD45, SNORD95"
"896","chr17",43212742,43213429,688,"*",12,1.09246518622606e-06,0.153293475553026,0.0898947346238473,0.0933771361917371,0.0069814412847511,0.00257335616687695,"SNORA69, ACBD4"
"897","chr19",45458663,45459158,496,"*",5,1.41235037618491e-05,0.174377501860626,0.0845095752759895,0.093913334021385,-0.0105322518073836,0.00068255124794509,"CLPTM1"
"898","chr14",21152327,21152897,571,"*",9,8.43104060894534e-06,0.117961030395074,0.126669113631002,0.0943965123920929,0.00988258880690883,0.00388550442873644,"RNASE4, ANG, AL163636.6, SNORA79, SNORD41"
"899","chr10",115934411,115934698,288,"*",8,8.62460411334452e-06,0.332167642681925,0.0760278928908007,0.0948977582900931,0.00494088312471788,0.00247364700728556,NA
"900","chr6",46138530,46138816,287,"*",6,3.22040884132655e-05,0.035568157382053,0.171164068881916,0.0951393766560191,0.00622117819793744,0.0033420287136048,"SNORA38, SNORA8, SCARNA15, ENPP5, SNORA20"
"901","chr17",2699122,2699860,739,"*",11,5.45057901048862e-06,0.0613020622833022,0.147356299758743,0.0972828260327144,0.00557818811962683,0.00374237816162481,"RAP1GAP2"
"902","chr1",152009629,152009711,83,"*",3,3.67934188033656e-05,0.148952187542895,0.106136020916141,0.0975934439146545,-0.0194842015476299,-0.00434258053920839,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, NBPF18P, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, S100A11, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"903","chr6",29945068,29945437,370,"*",8,1.19932552016824e-05,0.148550517076079,0.135656406043485,0.100089771669671,-0.023351878819754,-0.00921144120661738,"HCG9, SNORA20"
"904","chr15",80351522,80352055,534,"*",8,1.90845915535827e-05,0.190469224083112,0.151226238195774,0.100912538152056,0.00802767302928069,0.00275720345818344,"ZFAND6"
"905","chr6",31870783,31870990,208,"*",5,7.93265261992446e-06,0.115455834999843,0.0711454278166632,0.101134542394689,-0.028188580158793,-0.0116111285103962,"SNORA38, C2, SNORA20"
"906","chr11",128775026,128776059,1034,"*",8,1.6205386706445e-06,0.234088825813726,0.0784784371890361,0.102099713156163,0.0077604136146211,0.00292510078220332,"KCNJ5, C11orf45"
"907","chr19",50270115,50270616,502,"*",4,5.42248775406381e-06,0.317381916886879,0.0477069574693036,0.102108313657355,0.00767850685202559,0.00426373090020825,"AP2A1"
"908","chr19",55692003,55692526,524,"*",3,1.10578283716147e-05,0.0589967613445902,0.137977958426971,0.1021549427843,-0.0266287616781656,-0.00570879724298764,NA
"909","chr10",45495435,45496315,881,"*",11,3.78919817370384e-07,0.238621109521179,0.113044310171418,0.103547821237106,-0.0274444495049183,-0.00545492525413191,"ZNF22, SNORA71, C10orf25"
"910","chr19",44598784,44599083,300,"*",2,1.09871198300253e-05,0.0913008690592251,0.0987698657616156,0.104563112245392,0.00727012740957744,0.00543648618298384,"ZNF224, AC084219.3"
"911","chr3",183966634,183967409,776,"*",12,1.26379678503309e-06,0.0557203639821148,0.120816876202987,0.106196015795006,0.0201662927106246,0.00552452433289631,"SNORA81, EIF2B5, SNORD66, SNORD2, ALG3, U4"
"912","chr7",99716514,99717359,846,"*",11,2.06659862952418e-06,0.122487640621178,0.139422057563731,0.10705963212266,0.012954522346148,0.00464054133752643,"CNPY4, TAF6, RP11-506M12.1"
"913","chr10",25305002,25305695,694,"*",12,3.03128925747782e-06,0.208074645111882,0.119685473622842,0.107212209276694,0.0298030283979923,0.00580760628194308,"THNSL1, ENKUR"
"914","chr20",3051954,3052483,530,"*",10,1.93061595682881e-05,0.0396752567678947,0.178169890673048,0.108335260842139,-0.0251943773418163,-0.0118766829261261,"OXT"
"915","chr3",98241410,98242050,641,"*",12,7.00635988699984e-06,0.114640117022024,0.183904291492768,0.109041064985996,0.0131023313258095,0.00483947442751786,"U7, SNORD77, RP11-227H4.5, SNORA33, SNORA81, SNORD66, SNORD2, SNORD5, SNORD63, CLDND1, CPOX, SNORA24, Metazoa_SRP, SNORA18"
"916","chr6",30641179,30641220,42,"*",2,2.0434379946251e-05,0.0776141041733243,0.13491947265933,0.109245927916111,-0.0161332712420365,-0.0159773550672494,"SNORA20"
"917","chr6",153323975,153324278,304,"*",10,1.05008354287269e-05,0.075017756938177,0.167268736859713,0.111684858499668,0.0162580042434773,0.00666061363536299,"SNORD28, SNORA20"
"918","chr11",75526013,75526473,461,"*",8,6.61685151374058e-06,0.056883883693609,0.176634552639773,0.111723957500189,0.00595029981981116,0.00389091693861309,"UVRAG, RP11-535A19.2"
"919","chr15",29213250,29213640,391,"*",3,1.05890037205683e-05,0.131294820027455,0.120283528337445,0.115637919340065,0.0212322163587726,0.0109366383145088,"APBA2"
"920","chr6",33160847,33161849,1003,"*",22,5.86830911382896e-10,0.0754278600855284,0.177249286959544,0.115659188152683,-0.0329323752308209,-0.00940549525718925,"SNORA38, RXRB, SNORA20"
"921","chr4",38869221,38869779,559,"*",11,1.72324990858953e-05,0.116526660798103,0.177876150290883,0.115873271727695,-0.0156473544924163,-0.00543766167013491,"SNORD74, FAM114A1, MIR574, SNORA3, snoR442, SNORA11, SNORD42, snoU2_19, SNORD65"
"922","chr11",60673895,60674473,579,"*",11,8.26709034941425e-06,0.165585511724657,0.125304847652157,0.123824804113326,0.0102640484306054,0.00316107783618088,"RP11-881M11.2, PRPF19, SNORD43"
"923","chr16",28996270,28996533,264,"*",7,2.76028803444049e-05,0.0549052929864299,0.201828741471938,0.126203288852663,0.00514490951002371,0.00255239893572192,"RP11-264B17.3, LAT"
"924","chr11",1785407,1785804,398,"*",9,2.18241269652073e-06,0.40551351284158,0.0641178044081565,0.129390273517339,-0.0142574307193138,-0.00641117341273714,NA
"925","chr19",58789751,58790439,689,"*",12,8.21133615640942e-06,0.085148545308039,0.165841484077701,0.129451571258979,0.00793693275996612,0.00252382965926941,"CTD-3138B18.4, ZNF8, AC010642.1, CTD-3138B18.5"
"926","chr8",30891316,30891773,458,"*",12,4.17117631663428e-06,0.0652167454075987,0.161670032499107,0.130805519591828,0.00797090309402032,0.00532049862781627,"WRN, SNORA7"
"927","chr14",99947408,99947768,361,"*",7,1.83326876587391e-05,0.426180752773041,0.153005905775194,0.135907253715495,0.00565571494544856,0.00229701258907627,"CCNK"
"928","chr2",46843863,46843974,112,"*",2,2.23585043584282e-05,0.165993046713179,0.0929258924181374,0.136983064285175,0.00448465989301243,0.00132982245032306,"SNORA73, SNORA64, SNORD75, CRIPT, SNORA74, snR65, 5S_rRNA, SNORD11, SNORA41, SCARNA6, SNORD39, SNORD18, SNORA36, PIGF, SNORA75, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"929","chr5",162886885,162887936,1052,"*",14,9.09999545446991e-07,0.0447778404858526,0.195796904222193,0.144798330116943,0.00417451237646003,0.00249858811490049,"HMMR, SNORA57, SNORD45, NUDCD2, SNORD95"
"930","chr8",63951472,63952370,899,"*",10,8.56869689123059e-06,0.350286163957779,0.0770788166477828,0.146765196047431,0.0199386285262153,0.00174598911095224,"SNORA7, SNORA32, GGH"
"931","chr3",47324306,47324909,604,"*",11,1.72834822088262e-05,0.042059977880178,0.21546090918605,0.150477835736385,0.0109266012994428,0.00510420237639302,"U7, SNORD77, KLHL18, SNORA33, SNORA81, SNORD5, KIF9, SNORD38, SNORD63, Metazoa_SRP, SNORA18"
"932","chrX",100603561,100603709,149,"*",4,3.09906724518974e-05,0.202191602120317,0.0629569527030615,0.162932048764618,0.0269441091335918,0.0114779198191717,"TIMM8A"
"933","chr6",30594605,30595190,586,"*",10,5.89485563619128e-06,0.324823797116693,0.116924508966481,0.165908145052719,0.00778568553923263,0.00357806147637275,"ATAT1, SNORA20"
"934","chr17",77767084,77767242,159,"*",2,3.65092114919594e-05,0.116286318373584,0.19912270397118,0.167791960910573,-0.0165532386070935,-0.0112099730002786,"SNORA69, CBX8"
"935","chr6",32115964,32116317,354,"*",8,2.08510206693349e-05,0.121469070343448,0.218115308230356,0.169929909233067,-0.0182585041224327,-0.0108969232374631,"SNORA38, PRRT1, SNORA20"
"936","chr4",109541595,109542144,550,"*",10,1.16534920866497e-05,0.263413781997779,0.198943274280671,0.172305626470744,0.00671388565681166,0.0040209501094734,"SNORD50, RPL34, SNORA11, RPL34-AS1, snoU2_19, SNORD65"
"937","chr6",31508665,31510735,2071,"*",33,5.18452067488127e-10,0.318373109230939,0.148893583162296,0.174615728133086,0.0165256702635617,0.00394456327762065,"DDX39B-AS1, DDX39B, ATP6V1G2-DDX39B, SNORD84, SNORA20"
"938","chr15",74753902,74754012,111,"*",3,2.90593002457071e-05,0.515523805991502,0.148146434668622,0.174772151959643,0.00664705985442587,0.00317944811769361,"UBL7-AS1"
"939","chr6",32805223,32806643,1421,"*",27,2.4713393627456e-10,0.170468454736933,0.180027683970207,0.179902321427711,0.0240632481875556,0.0043856748912597,"SNORA38, TAP2, SNORA20"
"940","chr15",66796969,66797150,182,"*",2,1.47452997556468e-05,0.600639691456629,0.0852359223013114,0.180432317875424,-0.00335929556247914,-0.000864395412874634,"RPL4"
"941","chr6",31695027,31697106,2080,"*",36,1.58516080086306e-10,0.399435392393179,0.172314379364731,0.183405081130707,-0.0240790501668889,-0.00779781169878155,"SNORA38, DDAH2, SNORA20"
"942","chr6",3848218,3849391,1174,"*",21,1.21529163590563e-10,0.433809860014697,0.151022612581536,0.191457803175714,-0.0193116195693241,-0.00375298325818967,"RP11-420L9.4"
"943","chr12",58012960,58013569,610,"*",15,1.02080554017478e-06,0.277733396109595,0.10826951981282,0.196600717277509,-0.0378503354142214,-0.0080449793046554,"ARHGEF25, SLC26A10, AC025165.8, snoMe28S-Am2634"
"944","chr3",159706348,159706591,244,"*",8,1.73908897959702e-05,0.655440521824418,0.109204964025468,0.202176934143762,0.00616104057554541,0.00258621283839375,"IL12A, SNORA81, SNORD66, SNORD2, IL12A-AS1, SNORA18, U4"
"945","chr6",31831740,31832850,1111,"*",16,1.94384417785776e-10,0.504318154062495,0.127959666238005,0.213261563238042,-0.0239610435325166,-0.00504956314763355,"SNORA38, SLC44A4, SNORA20"
"946","chr6",30131189,30131719,531,"*",13,4.37308383487968e-07,0.440369378016635,0.120388271473429,0.216134761942395,0.0264972995326329,0.00420935142098755,"TRIM15, SNORA20"
"947","chr1",156308598,156308728,131,"*",2,3.16608974342489e-05,0.411227160799266,0.117000661007061,0.216288291471237,0.00347253042961408,0.00154627679444756,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, TSACC, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, CCT3, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"948","chr12",54673331,54673490,160,"*",2,2.04706965079154e-05,0.179051085621671,0.204060841708298,0.219953775363568,0.00930230042922307,0.00733879849108596,"RP11-968A15.8, CBX5, snoMe28S-Am2634"
"949","chr7",116592956,116593656,701,"*",12,1.4477107737991e-05,0.109725463568207,0.228071584475923,0.222273489001031,-0.0141868627239045,-0.00148863947311332,"ST7, ST7-AS1"
"950","chr11",2019667,2020417,751,"*",23,7.38185125456599e-07,0.148717831817646,0.219894343367129,0.224281522554159,-0.0186983307254809,-0.00674903254691743,"LSP1, H19"
"951","chr6",32094729,32096206,1478,"*",27,1.76108134332733e-09,0.161996162479807,0.216737316837789,0.224789695534961,-0.0158501963234089,0.000897107306037816,"SNORA38, ATF6B, SNORA20"
"952","chr17",6899332,6899577,246,"*",6,2.6471428104522e-05,0.0900140771360539,0.253459631116134,0.224911209681716,-0.0178392062213004,-0.0150062923990181,"ALOX12, AC027763.2, RP11-589P10.7"
"953","chr6",32120203,32121566,1364,"*",34,9.28533696976801e-11,0.0519887236763769,0.245939549238285,0.227665985691874,-0.0242371201224008,-0.00989932959316054,"SNORA38, PPT2, PRRT1, SNORA20"
"954","chr12",123258876,123259330,455,"*",9,2.70214542014625e-05,0.145351684252853,0.218629027568926,0.230712885755852,0.0105534579478267,0.00460981572669932,"CCDC62, SNORA9"
"955","chr6",31829511,31829960,450,"*",10,1.24575382340418e-05,0.242926111318719,0.173905537568158,0.230855592285294,-0.0162585077989571,-0.00823831770096166,"SNORA38, NEU1, SNORA20"
"956","chr1",145438279,145439281,1003,"*",11,2.60009627208066e-06,0.213690839898548,0.198549617850148,0.231193748556817,0.00972080027963811,0.00379445290749389,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, SNORA2, U3, SNORA51, SNORA25, TXNIP, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"957","chr6",30027916,30030069,2154,"*",45,3.53617990354944e-11,0.416897058148453,0.16579795261362,0.247711391588069,0.015943396549683,0.00322929103808626,"ZNRD1, ZNRD1-AS1, SNORA20"
"958","chr6",31129626,31129883,258,"*",7,5.40002854219389e-06,0.344198700550155,0.0885946159379562,0.25066365644629,-0.00879474769881217,-0.00317750967675931,"TCF19, SNORA20"
"959","chr14",70233599,70233602,4,"*",2,3.72840674101459e-05,0.284893585346554,0.175670761742089,0.252821001636574,0.0172673419033534,0.00977475356916693,"SRSF5, SNORA46, SNORA79"
"960","chr2",198380137,198381250,1114,"*",19,1.14285335198238e-05,0.246362115789357,0.222305565547881,0.299866575563757,0.0159290139835556,0.00360962707880285,"HSPE1-MOB4, MOB4, SNORD11, SNORD51, SNORA41, SCARNA6, SNORD39, SNORA75, SNORA48, HSPD1, SNORA1, Vault"
"961","chr6",75953307,75953366,60,"*",2,3.69212721082901e-05,0.235780662316614,0.305284540803157,0.314421822910607,0.00596289982486815,0.00551380829508566,"SNORA38, SNORA8, SCARNA15, SNORD28, COX7A2, SNORA20"
"962","chr11",108092964,108093451,488,"*",18,4.08055854324823e-06,0.44388498572989,0.198554709902044,0.342958648146015,0.00838010796610533,0.00262728820873519,"ATM, NPAT"
"963","chr8",125551181,125551705,525,"*",14,2.03035906642066e-06,0.491870253107817,0.157364325820321,0.358765272895454,0.00773459262195898,0.00327254045573766,"NDUFB9, TATDN1"
"964","chr8",60032246,60032607,362,"*",2,1.00102817757847e-05,0.460586380510468,0.237323508617274,0.363101543877819,0.00603275348536436,0.00394360232668031,"SNORA7, RP11-25K19.1, SNORA32"
"965","chr19",17959082,17959281,200,"*",2,2.28774820667335e-05,0.341556728383689,0.299203756638133,0.375262395474431,-0.00906186108195389,-0.00544686240876551,NA
"966","chr3",13520685,13521524,840,"*",19,7.66819264852593e-06,0.290589022388083,0.205281679553634,0.383881609732373,-0.010068562397071,-0.000938414634351615,"HDAC11, HDAC11-AS1, SNORD38"
"967","chr6",28863910,28864771,862,"*",26,1.49374652943611e-06,0.281571313896662,0.285396088909821,0.393131040873723,0.00758362833960477,0.00327987306488757,"HCG14, SNORA20"
"968","chr6",26123736,26123915,180,"*",2,1.32440657253787e-05,0.578186847806826,0.301311076727833,0.453826555955013,0.00306647188631938,0.00180914151368036,"HIST1H2BC, SNORA20"
"969","chr16",30905110,30905768,659,"*",9,6.91248433825429e-06,0.521633050846135,0.24329203993935,0.466488927236394,0.0132154995574265,0.00237275498046855,"MIR4519, MIR762, BCL7C, AC106782.20"
"970","chr6",30584886,30586468,1583,"*",28,9.479792840346e-07,0.576939294318561,0.194510284748364,0.469299985284111,0.0206367893360559,0.00426159315840324,"MRPS18B, PPP1R10, SNORA20"
"971","chr11",66034681,66035740,1060,"*",33,7.6468878932477e-10,0.74396601989272,0.183614047262869,0.487548460594697,-0.0272071276794899,-0.000874059121119786,"KLC2, RP11-867G23.2, SNORD43"
"972","chr6",33256783,33257969,1187,"*",27,8.71733191333069e-07,0.392923922167836,0.290737549961024,0.61445697310548,0.00851664813573749,0.00175510200411369,"SNORA38, PFDN6, WDR46, SNORA20"
"973","chr7",130131085,130131923,839,"*",23,2.00538235205063e-06,0.526055819539773,0.271433442253829,0.643734035655524,0.0130853203207606,-0.000502356939403582,"MEST"
"974","chr6",33245181,33246488,1308,"*",40,1.26333449627739e-07,0.483237223715107,0.310649168833725,0.679581930852247,-0.0236930080272169,-0.00458519576590287,"SNORA38, B3GALT4, SNORA20"
"975","chr4",141294667,141295029,363,"*",5,2.68631614023056e-05,0.598104201523998,0.449771200082398,0.696197255182968,0.00833271342595163,0.00509366102907876,"SCOC, SNORD65"
"976","chr14",24712222,24712224,3,"*",2,3.69497146995308e-05,0.712579799330839,0.654062672785108,0.791093059215922,0.00140978957553169,0.000170843346367026,"SNORA79"
"977","chr6",33291019,33291400,382,"*",11,2.54533639744122e-05,0.766845848369146,0.415494753695973,0.799924702541872,0.00801274227064119,0.00230523687947819,"SNORA38, DAXX, SNORA20"
